assessment_detail_id,assessment_id,cso_id,cso_code,cso_name,assessment_round,assessment_date,cohort_id,region,sector_primary,core_capacity_area_id,core_capacity_area_name,capacity_practice_area_id,capacity_practice_area_name,capacity_practice_area_definition,indicator_standard_id,indicator_standard_reference,global_standard_commitment,current_practice_score_1_to_5,score_label_auto,score_interpretation_auto,gap_severity_auto,current_practice_summary,strengths_summary,areas_for_growth,capacity_gap,desired_practice,primary_evidence_source,secondary_evidence_sources,evidence_summary,evidence_confidence,target_learner_group_id,target_learner_group_name,ksme_diagnosis,separable_knowledge_or_skill_component,non_course_barrier_summary,course_fit_decision,recommended_intervention_route,safeguarding_data_sensitivity,no_harm_note,safe_for_dashboard,safe_summary_for_dashboard,evaluation_anchor,monitoring_signal,possible_practical_proof,verified_achievement_example,priority_flag,priority_rank,recommended_capacity_action,recommended_course_or_support_title,remarks,data_quality_check
AD_CSO_004_CPA_ADV_008,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_06_ADV,Evidence-Based Advocacy and Civic Engagement,CPA_ADV_008,Policy brief writing,2,Weak,High,"Staff have strong advocacy insights but struggle to produce concise policy briefs that link accessibility barriers, evidence, recommendation, and audience.",Staff know disability inclusion issues deeply.,Policy brief structure and evidence-to-recommendation logic need practical strengthening.,"Advocacy knowledge is not consistently converted into clear, actionable policy briefs.",Staff can draft a one-page policy brief using safe evidence and accessibility-focused recommendations.,Advocacy document review,Medium,TLG_ADVOCACY_COMMUNICATIONS,Skill,Not required,Course-addressable,Policy brief writing course plus disability-inclusion examples,Moderate,Use anonymized or public-safe evidence; avoid exposing service users or sensitive institutions.,TRUE,Policy brief writing is a high-priority advocacy skill gap.,Baseline policy brief score.,One-page policy brief; reviewer comments; improved advocacy materials.,One-page policy brief sample,Yes,2,"Build staff skill in concise, evidence-based policy brief writing.",Writing Policy Briefs for Disability-Inclusion Advocacy,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_MEAL_002,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_07_MEAL,"Monitoring, Evaluation, Accountability, and Learning",CPA_MEAL_002,Output vs outcome evidence,3,Developing,Moderate,"Reports describe activities and participation, but outcome evidence on accessibility, inclusion, confidence, or service improvement is not consistently structured.",Staff collect meaningful stories and stakeholder feedback.,"Outcome evidence statements need clearer claim, source, and limitation structure.",The organization has rich qualitative evidence but does not always translate it into concise outcome evidence.,Staff can write outcome evidence statements using anonymized inclusion-related evidence.,Project report review and MEAL discussion,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Outcome evidence course plus safe qualitative evidence practice,High,Use anonymized summaries only; avoid identifying persons with disabilities or service users.,FALSE,Outcome evidence needs strengthening through safe anonymized evidence practice.,Baseline outcome evidence score.,Evidence statement quality; improved report sections.,Outcome evidence statement sample,Yes,3,Strengthen outcome evidence writing for disability inclusion results.,Writing Outcome Evidence for Inclusion Programs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_MEAL_003,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_07_MEAL,"Monitoring, Evaluation, Accountability, and Learning",CPA_MEAL_003,Data collection,2,Weak,High,"Data collection tools do not consistently apply data minimization, consent, accessibility needs, and disability-data sensitivity checks.",Staff understand inclusion-related information is important for program quality.,"Tools need safer design and clearer consent, accessibility, and data protection rules.",Disability-related data may be collected without consistent minimization and safe handling criteria.,"MEAL staff can review tools for indicator alignment, accessibility, consent, and data sensitivity.",Data tool review and accessibility discussion,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Safe data collection course plus accessibility/data sensitivity review,High,"Do not upload identifiable disability data, health information, or service-user records.",FALSE,Data collection safety is a high-priority MEAL and data protection gap.,Baseline data collection safety score.,Tool review checklist; improved consent and data minimization.,Data collection tool review checklist,Yes,1,"Review data tools for accessibility, consent, minimization, and disability-data protection.",Safer Data Collection for Disability-Inclusion Programs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_MEAL_010,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_07_MEAL,"Monitoring, Evaluation, Accountability, and Learning",CPA_MEAL_010,Evidence statements,2,Weak,High,"Staff can describe inclusion changes but often write broad claims without concise evidence, source, limitation, and interpretation.",Staff have rich field knowledge and community relationships.,Evidence statement writing needs structured and safe practice.,Inclusion-related claims are not always supported by clear evidence statements.,"Staff can write evidence statements that link claim, source, anonymized evidence, limitation, and interpretation.",Report review and staff reflection,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Evidence statement course with inclusion examples,High,"Avoid identifiable quotes, images, personal disability details, or health information.",FALSE,Evidence statement practice requires safe anonymized examples.,Baseline evidence statement score.,Evidence statement sample; improved reporting quality.,Evidence statement sample,Yes,2,"Train staff to write concise, safe, and verifiable evidence statements.",Writing Safe Evidence Statements for Inclusion Work,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_DIG_002,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_002,Digital forms,2,Weak,High,Digital forms are not consistently accessible and may include fields that are unnecessary or sensitive for disability-inclusion work.,Staff are interested in improving digital data systems.,"Accessible form design, data minimization, and consent language need strengthening.",Digital forms may create accessibility barriers or collect unnecessary sensitive data.,"Staff can review and improve digital forms for accessibility, clarity, necessity, and safety.",Digital form review,Medium,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Accessible digital form design course,High,"Do not collect identifiable disability, health, or support-needs data unless necessary and consented.",FALSE,Digital form design is a high-priority accessibility and data safety gap.,Baseline digital form score.,Digital form review checklist; improved accessible form design.,Digital form review checklist,Yes,2,Review digital forms for accessibility and data minimization before use.,Designing Accessible and Safe Digital Forms,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_DIG_005,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_005,Dashboard interpretation,2,Weak,High,"Staff can read basic charts, but they struggle to interpret dashboard patterns for inclusion, accessibility, and program decision-making.",Staff are interested in using data for better inclusion outcomes.,Dashboard interpretation and action-note writing need strengthening.,Dashboards are not yet consistently used to inform program decisions.,Program and MEAL staff can identify trends and follow-up actions from simple dashboards.,Dashboard readiness discussion,Medium,TLG_PROGRAM_MANAGER,Skill,Not required,Course-addressable,Dashboard interpretation course with inclusion examples,Low,"Avoid ranking individuals, disability groups, or sensitive service outcomes.",TRUE,Dashboard interpretation is a high-priority digital data-use gap.,Baseline dashboard interpretation score.,Dashboard action note; program follow-up decision.,Dashboard interpretation note,Yes,3,Train staff to interpret dashboard trends and identify inclusion-focused follow-up actions.,Reading Dashboards for Inclusion Program Decisions,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_DIG_008,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_008,Data protection,2,Weak,High,"Staff understand confidentiality, but data classification, access rules, and safe storage for disability-related data are not consistently applied.",Staff are aware that disability-related data can be sensitive.,Data sensitivity classification and secure storage routines need urgent strengthening.,Personal and disability-related data may not be consistently protected through clear rules.,"Staff can classify data sensitivity and choose safe handling, access, and storage steps.",Digital storage review and staff discussion,High,TLG_MEAL_OFFICER,Knowledge,Not required,Course-addressable,Responsible data course plus disability-data scenarios,High,"Never upload identifiable disability data, health information, service records, or personal support details.",FALSE,Data protection is a high-priority internal safety gap.,Baseline data protection score.,Data classification worksheet; safer storage practice.,Data sensitivity classification worksheet,Yes,1,"Train staff on data classification, consent, access control, and safe storage.",Responsible Data Handling for Disability-Inclusion CSOs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_DIG_009,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_009,Safe AI use,1,Very weak,Critical,"Staff have limited formal guidance on safe AI use, especially around disability-related data, accessibility drafting, and human review of AI outputs.",Staff are curious about using digital tools for accessibility and communication.,"Safe AI rules, no-sensitive-data practice, and review of AI-generated accessibility content need urgent orientation.",AI tools may be used without clear boundaries for sensitive data or accessibility-sensitive content.,Staff can identify safe and unsafe AI-use scenarios and apply a strict no-sensitive-data rule.,Digital practice discussion,Low,TLG_MIXED_TEAM,Knowledge,Not required,Course-addressable,Safe AI awareness course plus disability-data examples,High,"Never paste identifiable disability data, personal stories, service records, or confidential organizational data into AI tools.",FALSE,Safe AI use is a critical internal digital safety need.,Baseline safe AI awareness score.,Safe AI checklist; final test score; AI use review practice.,Safe AI use checklist,Yes,1,Provide safe AI use orientation before encouraging AI-supported drafting or accessibility work.,Safe and Responsible AI Use for Inclusion-Focused CSOs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_DIG_010,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_08_DIG,Digital Skills and Data Use / IT Competencies,CPA_DIG_010,Low-bandwidth digital practice,3,Developing,Moderate,"Staff adapt informally to connectivity and device constraints, but accessible low-bandwidth alternatives are not consistently planned.",Staff are practical and familiar with field constraints.,Low-bandwidth and accessibility-friendly alternatives need clearer guidance.,Digital workflows may exclude some participants or staff under low-connectivity conditions.,Staff can adapt digital reporting and communication workflows for low-bandwidth and accessibility needs.,Field workflow discussion and accessibility review,Medium,TLG_FIELD_FACILITATOR,Skill,Yes,Partly course-addressable,Low-bandwidth digital practice course plus operational support,Low,Do not blame users for infrastructure barriers; design alternatives proactively.,TRUE,Low-bandwidth digital practice is developing but needs accessibility-focused adaptation.,Baseline low-bandwidth digital practice score.,Low-bandwidth checklist; reduced digital exclusion.,Low-bandwidth workflow adaptation checklist,Yes,4,Build low-bandwidth and accessible alternatives into digital workflows.,Low-Bandwidth and Accessible Digital Practice for CSOs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_NET_001,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_001,Partnership role clarification,3,Developing,Moderate,"Partnerships exist with service and inclusion actors, but roles, contributions, and accessibility responsibilities are not always documented.",Strong stakeholder relationships and inclusion credibility.,Partnership role matrices need to include accessibility responsibilities and follow-up expectations.,Partner roles are understood informally but not always documented clearly.,"Staff can prepare partnership role matrices showing responsibilities, contributions, accessibility actions, and accountability links.",Partnership document review,Medium,TLG_NETWORK_COORDINATOR,Skill,Not required,Course-addressable,Partnership role matrix course with inclusion examples,Low,Avoid exposing partner weaknesses or unresolved disagreements.,TRUE,Partnership role clarification is developing but needs structured documentation.,Baseline partnership role clarity score.,Partnership role matrix; improved partner follow-up.,Partnership role matrix,Yes,4,Clarify partner roles and accessibility responsibilities in joint work.,Partnership Role Clarification for Inclusion Programs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_NET_004,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_004,Referral partnerships,2,Weak,High,"Referral partnerships exist informally, but role boundaries, information-sharing rules, and safe referral documentation are not clearly mapped.",Staff know relevant support actors and disability service pathways.,Referral partnership mapping and safe information flow need strengthening.,Referral practice may be inconsistent without documented partner roles and data-sharing limits.,"Staff can prepare a referral partnership map showing roles, safe information flow, and escalation limits.",Referral discussion and partner notes,Medium,TLG_SAFEGUARDING,Skill,Yes,Partly course-addressable,Referral partnership course plus specialist validation,High,"Do not include real service-user cases, personal disability information, or unapproved referral contacts.",FALSE,Referral partnership mapping is sensitive and should remain internal by default.,Baseline referral partnership clarity score.,Referral partnership map; specialist review signal.,Referral partnership map,Yes,2,Map referral partners and clarify safe information-sharing boundaries.,Safe Referral Partnerships for Inclusion-Focused CSOs,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_NET_005,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_005,Peer learning,4,Strong,Low,"The organization regularly learns from disability networks and peer organizations, but peer learning is not always documented for internal adaptation.",Strong connection to disability inclusion networks and peer learning spaces.,Peer-learning documentation and action follow-up could improve.,Peer learning is strong but not systematically captured as organizational evidence.,"Staff can prepare peer-learning notes showing lesson, adaptation decision, and next action.",Network participation discussion,High,TLG_TRAINER_MENTOR,Skill,Not required,Course-addressable,Light-touch peer-learning documentation exercise,Low,Avoid naming peer organizations as weak or exposing sensitive shared experiences.,TRUE,Peer learning is a relative strength with documentation improvement need.,Baseline peer-learning score.,Peer-learning action note; adaptation follow-up.,Peer-learning action note,No,5,Capture peer-learning lessons and adaptation decisions more consistently.,Capturing Peer Learning in Disability-Inclusion Networks,Synthetic validated baseline record.,Complete
AD_CSO_004_CPA_NET_010,ASM_CSO_004_BASE,CSO_004,CSO-004,Inclusive Futures Disability Action Ethiopia,Baseline,2026-03-06,COH_BASE_2026,Addis Ababa,Disability inclusion,CCA_09_NET,"Networking, Partnerships, and Collective Action",CPA_NET_010,Power-aware partnership practice,4,Strong,Low,"Staff are aware of power issues affecting persons with disabilities and smaller organizations, but practical safeguards need more consistent documentation.",Strong rights-based perspective and legitimacy with disability constituencies.,Partnership safeguards should be documented as part of routine collaboration.,Power-aware partnership practice is strong but not always recorded.,Staff can document power risks and safeguards for equitable collaboration.,Partnership reflection and inclusion network discussion,High,TLG_NETWORK_COORDINATOR,Skill,Yes,Partly course-addressable,Power-aware partnership course plus facilitated reflection,Moderate,Do not expose partner grievances or sensitive power conflicts.,TRUE,Power-aware partnership practice is a strength with documentation need.,Baseline power-aware partnership score.,Power-aware checklist; improved collaboration notes.,Power-aware partnership checklist,No,5,Document equitable participation safeguards in partnership planning.,Power-Aware Partnerships in Disability-Inclusion Work,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_GOV_003,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_01_GOV,Internal Governance and Leadership,CPA_GOV_003,Decision documentation,3,Developing,Moderate,"Management decisions are usually recorded, but sensitive safeguarding-related decisions are not always separated from general meeting notes.",Leadership takes child protection responsibilities seriously and has regular coordination meetings.,Decision records need clearer separation between routine operational actions and sensitive safeguarding actions.,Decision documentation exists but does not always protect sensitive child protection information.,Managers can document routine decisions clearly while routing sensitive safeguarding decisions through protected internal records.,Management meeting note review and safeguarding discussion,Medium,TLG_PROGRAM_MANAGER,Skill,Yes,Partly course-addressable,Governance documentation course plus safeguarding record protocol review,High,"Do not upload safeguarding decisions, child names, case notes, or referral details.",FALSE,Decision documentation requires safe internal strengthening because of child protection sensitivity.,Baseline decision documentation score; follow-up after safe record guidance.,Improved decision log; protected handling of sensitive actions.,Redacted decision log or sample meeting decision record,Yes,2,Strengthen decision documentation while separating sensitive protection records.,Safe Decision Documentation for Child Protection CSOs,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_ACC_004,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_02_ACC,Transparency and Accountability,CPA_ACC_004,Community feedback,3,Developing,Moderate,"Feedback is gathered from caregivers, community actors, and service users, but feedback categories are not consistently separated from complaints or protection referrals.",Staff maintain close community relationships and receive regular input from caregivers and local actors.,Feedback classification needs stronger safeguarding-sensitive boundaries.,Feedback may be mixed with sensitive protection information without clear classification.,"Staff can categorize ordinary feedback, complaints, and referral-sensitive concerns using safe fictional examples.",Feedback process discussion and anonymized process review,Medium,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Feedback categorization course with child protection safeguards,High,Use only fictional or aggregated examples; never upload child protection case information.,FALSE,Feedback categorization is important but must remain internally controlled and anonymized.,Baseline feedback categorization score.,Categorization worksheet; safer feedback log practice.,Redacted feedback categorization log,Yes,2,Train staff to distinguish ordinary feedback from complaints and referral-sensitive concerns.,Safe Feedback Categorization in Child Protection Work,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_ACC_005,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_02_ACC,Transparency and Accountability,CPA_ACC_005,Complaints handling,2,Weak,High,"Staff understand the importance of complaints handling, but classification, escalation, and safe closure steps are not consistently documented.",Staff show strong protection awareness and commitment to safe response.,Complaint classification and escalation documentation need urgent strengthening.,Sensitive concerns may be misclassified or under-documented if staff do not follow a clear pathway.,Staff can classify complaint types and select safe escalation steps in fictional safeguarding-sensitive scenarios.,Safeguarding-informed process review,Medium,TLG_SAFEGUARDING,Skill,Yes,Partly course-addressable,Safeguarding-informed course plus specialist validation of complaints protocol,High,"Never upload real complaints, child protection cases, survivor details, or identifiable referral records.",FALSE,Complaints handling is a high-priority sensitive internal capacity gap.,Baseline complaint classification score.,Scenario completion; validated escalation pathway; safe closure checklist.,Complaint classification and escalation worksheet,Yes,1,Strengthen safe complaint classification and escalation practice through specialist-reviewed scenarios.,Safe Complaint Handling for Child Protection CSOs,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_ACC_008,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_02_ACC,Transparency and Accountability,CPA_ACC_008,Feedback response,2,Weak,High,"Feedback and complaints receive attention, but response status, closure decision, and learning note are not consistently tracked in a safe format.",Staff are responsive and committed to caregiver and community trust.,Feedback response tracking must be strengthened without exposing sensitive information.,Feedback loops are not fully traceable because response and closure status are inconsistently documented.,"Staff can record safe feedback response status, owner, action, closure, and learning notes using anonymized categories.",Feedback tracker review and accountability discussion,Medium,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Feedback closure tracking course plus safe log template,High,"Do not include names, case details, phone numbers, locations, or sensitive child protection information.",FALSE,Feedback response tracking must use safe aggregate or anonymized records.,Baseline feedback response score.,Safe closure tracker; response follow-up evidence.,Feedback closure tracker sample,Yes,1,Introduce a safe feedback closure tracker that excludes sensitive case details.,Closing Feedback Loops Safely in Child Protection Programs,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_HR_002,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_05_HR,"Human Resources, Inclusion, and Safeguarding",CPA_HR_002,Staff onboarding,2,Weak,High,"New staff receive orientation, but onboarding does not consistently cover role boundaries, safe reporting, referral limits, data protection, and duty of care.",Staff are experienced in child protection and committed to safe practice.,"Onboarding needs a structured, role-specific checklist with safeguarding and data safety requirements.",New staff may begin sensitive work without standardized orientation to protection boundaries and safe information handling.,HR/admin and safeguarding staff can use a role-specific onboarding checklist for child protection work.,HR files and safeguarding orientation review,Medium,TLG_HR_ADMIN,Skill,Not required,Course-addressable,Practical onboarding course plus safeguarding-linked checklist,High,"Do not upload staff personal files, contracts, disciplinary records, or case-handling records.",FALSE,Staff onboarding is a high-priority internal safeguarding and HR gap.,Baseline onboarding score.,Completed onboarding checklist; orientation records; supervisor follow-up.,Staff onboarding checklist,Yes,1,"Develop mandatory role-specific onboarding covering safeguarding, referral, reporting, and data safety.",Safe Staff Onboarding for Child Protection Teams,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_HR_008,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_05_HR,"Human Resources, Inclusion, and Safeguarding",CPA_HR_008,Safeguarding policies,3,Developing,Moderate,"Safeguarding policy exists and is known by core staff, but field-level application and volunteer orientation are not fully consistent.",Strong organizational commitment to child protection and safe practice.,Policy application needs more consistent scenario-based practice across staff and volunteers.,Safeguarding policy exists but is not yet uniformly operationalized across all roles.,Staff and volunteers can match safeguarding scenarios to correct role-specific actions and limits.,Safeguarding policy review and staff discussion,High,TLG_SAFEGUARDING,Knowledge,Not required,Course-addressable,Specialist-reviewed safeguarding scenario course,High,"Use fictional scenarios only; never upload real child protection, abuse, neglect, or referral information.",FALSE,Safeguarding policy application must be strengthened internally through safe learning.,Baseline safeguarding policy-use score.,Scenario completion; orientation records; reviewer validation.,Safeguarding scenario worksheet,Yes,1,Strengthen scenario-based safeguarding orientation for all field-facing roles.,Applying Safeguarding Policies in Child Protection Work,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_HR_009,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_05_HR,"Human Resources, Inclusion, and Safeguarding",CPA_HR_009,Referral pathways,2,Weak,High,"Referral pathways exist, but staff are not always consistent on minimum information, consent, escalation, and role boundaries.",Staff know relevant child protection and family support actors.,Referral decision logic and safe information-sharing rules need urgent reinforcement.,"Referral practice may create risk if information is over-collected, shared incorrectly, or escalated late.",Staff can select safe referral actions and identify information that should not be recorded or shared.,Referral pathway review and safeguarding discussion,High,TLG_SAFEGUARDING,Skill,Yes,Partly course-addressable,Safe referral course plus specialist validation of referral protocol,High,"Never upload real case files, children’s names, caregiver details, service records, or referral notes.",FALSE,Referral pathway capacity is a critical sensitive internal priority.,Baseline referral pathway score.,Referral decision worksheet; validated pathway; supervisor follow-up.,Referral pathway decision worksheet,Yes,1,Reinforce safe referral decision-making and validate role-specific referral rules.,Safe Referral Decisions in Child Protection Practice,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_HR_010,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_05_HR,"Human Resources, Inclusion, and Safeguarding",CPA_HR_010,Duty of care,2,Weak,High,"Staff and social workers face emotional and field-related risks, but duty-of-care planning and follow-up support are not consistently documented.",Supervisors are attentive and staff are committed to community-facing work.,"Staff wellbeing, field safety, supervision, and incident follow-up routines need strengthening.",Duty-of-care practice is present informally but not consistently structured or documented.,Supervisors and field staff can complete duty-of-care checklists before and after sensitive field activities.,Staff reflection and supervisor interview,Medium,TLG_FIELD_FACILITATOR,Skill,Yes,Partly course-addressable,Duty-of-care course plus management support routine,High,"Do not disclose sensitive field locations, threats, staff identities, or protection risks.",FALSE,Duty of care is a sensitive internal capacity priority for child protection teams.,Baseline duty-of-care score.,Field checklist use; supervisor follow-up; staff support action records.,Field duty-of-care checklist,Yes,1,Introduce structured duty-of-care checks and supervision follow-up for field staff.,Duty of Care for Child Protection Field Teams,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_HR_011,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_05_HR,"Human Resources, Inclusion, and Safeguarding",CPA_HR_011,Safe reporting,2,Weak,High,"Staff know confidentiality is important, but minimum necessary reporting, redaction, and safe escalation rules are not consistently applied.",Staff are committed to protecting children and families.,Safe reporting and redaction practice require urgent strengthening.,"Sensitive protection information may be over-recorded, under-recorded, or shared in unsafe ways.",Staff can identify safe and unsafe reporting details using fictional child protection examples.,Reporting sample process review and staff discussion,High,TLG_SAFEGUARDING,Skill,Not required,Course-addressable,Safe reporting and redaction course with specialist review,High,"Never use real child protection records, case notes, names, photos, locations, or referral details.",FALSE,Safe reporting is a critical safeguarding and data safety priority.,Baseline safe reporting score.,Safe reporting checklist; redaction practice; supervisor review.,Safe reporting checklist,Yes,1,"Train staff on minimum necessary reporting, redaction, storage, and escalation.",Safe Reporting and Redaction in Child Protection Work,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_MEAL_002,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_07_MEAL,"Monitoring, Evaluation, Accountability, and Learning",CPA_MEAL_002,Output vs outcome evidence,3,Developing,Moderate,"Reports describe services and referrals, but outcome evidence is often cautious and not clearly structured as safe, anonymized change evidence.",Staff understand child protection practice and can describe meaningful changes.,Outcome evidence statements need clearer safe claim-source-limitation structure.,"Outcome evidence is present but not consistently written in a safe, concise, and verifiable form.",MEAL and program staff can write anonymized outcome evidence statements without exposing children or families.,Project report review and MEAL discussion,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Outcome evidence writing course with child protection safeguards,High,Use aggregated or simulated data only; avoid identifiable case stories or service records.,FALSE,Outcome evidence should be tracked through safe summaries only.,Baseline outcome evidence score.,Improved evidence statements; safer report sections; reviewer feedback.,Outcome evidence statement sample,Yes,2,"Strengthen safe outcome evidence writing using anonymized, non-identifiable examples.",Writing Safe Outcome Evidence for Child Protection Programs,Synthetic validated baseline record.,Complete
AD_CSO_005_CPA_MEAL_003,ASM_CSO_005_BASE,CSO_005,CSO-005,Addis Child Protection and Family Support Center,Baseline,2026-03-07,COH_BASE_2026,Addis Ababa,Child protection,CCA_07_MEAL,"Monitoring, Evaluation, Accountability, and Learning",CPA_MEAL_003,Data collection,2,Weak,High,"Data tools collect useful service information but do not always apply strict minimization, consent, and child-data protection checks.",Staff recognize the importance of accurate and safe service data.,"Data minimization, consent wording, and risk review need urgent strengthening.",Child protection data collection may create risk if unnecessary or identifiable data are collected.,"MEAL staff can review tools for indicator relevance, minimum necessary data, consent, and safety.",Data collection tool review,High,TLG_MEAL_OFFICER,Skill,Not required,Course-addressable,Safe data collection course plus tool review checklist,High,"Do not upload child names, caregiver details, service records, case notes, or protection-sensitive data.",FALSE,Data collection safety is a critical internal MEAL and safeguarding gap.,Baseline data collection safety score.,Tool review checklist; revised data fields; safer consent wording.,Data collection tool review checklist,Yes,1,Review data collection tools using child-data minimization and safeguarding criteria.,Safer Data Collection for Child Protection Programs,Synthetic validated baseline record.,Complete
